location_id,name,state,district,locality,category,section,description,known_for,latitude,longitude,best_season,difficulty,popularity_tier,primary_source,photo_source_url,info_source_url,verification_status,last_verified,record_status
IN-00001,Trimbakeshwar Jyotirlinga,Maharashtra,Nashik,,Jyotirlinga,JYOTIRLINGA,,One of the twelve Jyotirlinga pilgrimage sites of Shiva; special spiritual heritage destination.,,,,,ICONIC,Wikipedia/Wikimedia Commons search,,,AI_CURATED_NEEDS_VERIFICATION,2026-09-11,DRAFT_FOR_REVIEW
IN-01927,Bhandara Nature Corridor,Maharashtra,Bhandara,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Bhandara. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01928,Bhandara Outdoor Region,Maharashtra,Bhandara,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Bhandara. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01929,Bhandara Landscape Zone,Maharashtra,Bhandara,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Bhandara. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01930,Gondia Scenic Belt,Maharashtra,Gondia,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Gondia. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01931,Gondia Nature Corridor,Maharashtra,Gondia,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Gondia. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01932,Gondia Outdoor Region,Maharashtra,Gondia,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Gondia. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01933,Gondia Landscape Zone,Maharashtra,Gondia,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Gondia. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01934,Chandrapur Scenic Belt,Maharashtra,Chandrapur,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Chandrapur. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01935,Chandrapur Nature Corridor,Maharashtra,Chandrapur,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Chandrapur. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01936,Chandrapur Outdoor Region,Maharashtra,Chandrapur,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Chandrapur. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01937,Chandrapur Landscape Zone,Maharashtra,Chandrapur,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Chandrapur. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01938,Gadchiroli Scenic Belt,Maharashtra,Gadchiroli,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Gadchiroli. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01939,Gadchiroli Nature Corridor,Maharashtra,Gadchiroli,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Gadchiroli. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01940,Gadchiroli Outdoor Region,Maharashtra,Gadchiroli,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Gadchiroli. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01941,Gadchiroli Landscape Zone,Maharashtra,Gadchiroli,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Gadchiroli. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01942,Kodagu Scenic Belt,Karnataka,Kodagu,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Kodagu. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01943,Kodagu Nature Corridor,Karnataka,Kodagu,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Kodagu. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01944,Kodagu Outdoor Region,Karnataka,Kodagu,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Kodagu. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01945,Kodagu Landscape Zone,Karnataka,Kodagu,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Kodagu. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01946,Udupi Scenic Belt,Karnataka,Udupi,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Udupi. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01947,Udupi Nature Corridor,Karnataka,Udupi,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Udupi. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01948,Udupi Outdoor Region,Karnataka,Udupi,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Udupi. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01949,Udupi Landscape Zone,Karnataka,Udupi,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Udupi. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01950,Dakshina Kannada Scenic Belt,Karnataka,Dakshina Kannada,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Dakshina Kannada. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01951,Dakshina Kannada Nature Corridor,Karnataka,Dakshina Kannada,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Dakshina Kannada. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01952,Dakshina Kannada Outdoor Region,Karnataka,Dakshina Kannada,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Dakshina Kannada. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01953,Dakshina Kannada Landscape Zone,Karnataka,Dakshina Kannada,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Dakshina Kannada. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01954,Uttara Kannada Scenic Belt,Karnataka,Uttara Kannada,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Uttara Kannada. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01955,Uttara Kannada Nature Corridor,Karnataka,Uttara Kannada,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Uttara Kannada. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01956,Uttara Kannada Outdoor Region,Karnataka,Uttara Kannada,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Uttara Kannada. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01957,Uttara Kannada Landscape Zone,Karnataka,Uttara Kannada,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Uttara Kannada. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01958,Shivamogga Scenic Belt,Karnataka,Shivamogga,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Shivamogga. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01959,Shivamogga Nature Corridor,Karnataka,Shivamogga,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Shivamogga. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01960,Shivamogga Outdoor Region,Karnataka,Shivamogga,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Shivamogga. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01961,Shivamogga Landscape Zone,Karnataka,Shivamogga,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Shivamogga. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01962,Chikkamagaluru Scenic Belt,Karnataka,Chikkamagaluru,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Chikkamagaluru. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01963,Chikkamagaluru Nature Corridor,Karnataka,Chikkamagaluru,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Chikkamagaluru. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01964,Chikkamagaluru Outdoor Region,Karnataka,Chikkamagaluru,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Chikkamagaluru. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01965,Chikkamagaluru Landscape Zone,Karnataka,Chikkamagaluru,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Chikkamagaluru. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01966,Hassan Scenic Belt,Karnataka,Hassan,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Hassan. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01967,Hassan Nature Corridor,Karnataka,Hassan,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Hassan. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01968,Hassan Outdoor Region,Karnataka,Hassan,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Hassan. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
IN-01969,Hassan Landscape Zone,Karnataka,Hassan,,NATURE_REGION,INDIA_NATURE,,Regional nature discovery candidate around Hassan. Exact attraction matching should be verified before publishing as a specific spot.,,,,,CANDIDATE,AI-curated regional discovery candidate; verify against authoritative local source,,,AI_CURATED_REGION_CANDIDATE,2026-09-11,DRAFT_FOR_REVIEW
